,asin,position,keyword,category_id,price,title,rating,currency,is_prime,best_seller,price_upper,is_sponsored,manufacturer,sales_volume,pricing_count,reviews_count,is_amazons_choice,price_strikethrough,shipping_information,pos,rel_pos,url,url_image,source,page,min_revenue,discount,discount_rate
2108,B0C332JVR8,295,sterling silver,7454898011,14.99,925 Sterling Silver Charms fit Bracelets Necklaces Aniaml Sports Flower Carton Beads with 5A Cubic Zirconia Christmas Valentine Mother's Day Giftfor Women,4.5,USD,True,False,14.99,False,,,1,408,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",8.0,,https://www.amazon.com/dp/B0C332JVR8,https://m.media-amazon.com/images/I/61qbizUnsSL._AC_UL320_.jpg,organic,7,6115.92,0.0,0.0
153,B002PMQFMI,69,violin,11969021,82.62,Thomastik Vision Solo 4/4 Violin String Set - Medium Gauge - with Silver Wound D String,4.1,USD,True,False,82.62,False,,,1,74,False,,"FREE delivery Wed, Jul 10 Or fastest delivery Mon, Jul 8",22.0,,https://www.amazon.com/dp/B002PMQFMI,https://m.media-amazon.com/images/I/81viLi+pCyL._AC_UL320_.jpg,organic,3,6113.88,0.0,0.0
114,B000V7IRXO,98; 120,violin,11969021,135.38,"Pirastro Violin String Passione Set, Handmade Medium Finely Wound and Polished Gut Strings, Premium Strings for Professional and Advanced Student Violin Players, Traditional Replacement Accessory",4.1,USD,True,False,135.38,False,,,1,45,False,,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",3.0,,https://www.amazon.com/dp/B000V7IRXO,https://m.media-amazon.com/images/I/817ikQVrP2L._AC_UL320_.jpg,organic,5,6092.1,0.0,0.0
2089,B0C2H9VZCN,24,amethyst,7454898011,9.49,Healing Bracelet For Women Anxiety Beaded Bracelets Jewelry Healing Stone Crystal Bracelet Stress Relief Yoga Beads Chakra Bracelets Gifts For Women pink,4.6,USD,True,False,9.49,False,,,1,637,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",25.0,,https://www.amazon.com/dp/B0C2H9VZCN,https://m.media-amazon.com/images/I/61BRvRkuwIL._AC_UL320_.jpg,organic,1,6045.13,0.0,0.0
1231,B09F39WS6P,66,birthstone,7454898011,17.99,"Birthstone Charm Jewelry 925 Sterling Silver Infinity Love Heart Charm Openwork Bead for European Bracelets and Necklaces with 5A Cubic Zirconia, Birthday Mothers Day Jewelry Gifts for Women & Girls",4.6,USD,True,False,17.99,False,,,1,336,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",19.0,,https://www.amazon.com/dp/B09F39WS6P,https://m.media-amazon.com/images/I/71z9+RMFomL._AC_UL320_.jpg,organic,2,6044.64,0.0,0.0
137,B001Q3NV4W,116,violin,11968981,83.79,"WITTNER ZW 917-Violin 4/4-3/4, 0.31'' Fine-Tune-Peg for Violin 4/4-3/4, 0.31'' 7.8mm",4.4,USD,False,False,83.79,False,,,1,72,False,,FREE international delivery,21.0,,https://www.amazon.com/dp/B001Q3NV4W,https://m.media-amazon.com/images/I/61WVcY4NRjL._AC_UL320_.jpg,organic,5,6032.88,0.0,0.0
1525,B0B215VK19,216,sterling silver,7454898011,25.99,"Dad Daughter Gifts - S925 Sterling Silver Morse Code Bracelets for Women Men, 2pcs Morse Code Bracelets Set Pinky Promise Matching Bracelets for Couples Friends Bracelets Birthday Gifts for Women",4.6,USD,True,False,25.99,False,,,1,231,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",25.0,,https://www.amazon.com/dp/B0B215VK19,https://m.media-amazon.com/images/I/81BIvkKztwL._AC_UL320_.jpg,organic,5,6003.69,0.0,0.0
1852,B0BQLGZ7HB,155; 116,moissanite; solid gold,7454898011,599.99,(6CT-41CT 10k Solid Gold Moissanite Diamond Tennis Bracelet Round Cut (3MM-6.5MM) in White OR Yellow OR Rose Gold Lab-created,4.6,USD,True,False,599.99,False,,,1,10,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",12.0,,https://www.amazon.com/dp/B0BQLGZ7HB,https://m.media-amazon.com/images/I/71FBK5nl5DL._AC_UL320_.jpg,organic,4,5999.9,0.0,0.0
1438,B09VYCJ731,8,violin,11968991,1999.0,D Z Strad Violin with Dominant strings – Model 601F – Double Purfling with Dot-and-Diamond Inlay,5.0,USD,True,False,1999.0,True,,,1,3,False,,"FREE delivery Wed, Jul 10 Or fastest delivery Tue, Jul 9",16.0,,https://www.amazon.com/dp/B09VYCJ731,https://m.media-amazon.com/images/I/81KRZjx6ptL._AC_UL320_.jpg,paid,7,5997.0,0.0,0.0
0,0193386798,104; 139,violin,11968981,17.63,Fiddle Time Sprinters + CD: A third book of pieces for violin,4.7,USD,True,False,17.63,False,Kathy Blackwell and David Blackwell,,1,340,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",9.0,,https://www.amazon.com/dp/0193386798,https://m.media-amazon.com/images/I/615GTRneB1L._AC_UL320_.jpg,organic,5,5994.2,0.0,0.0
24,B000648CPU,12,violin,11969001,12.99,Protec A223 Violin / Viola Shoulder Rest Pouch,4.7,USD,True,False,12.99,False,,50+,1,461,False,15.95,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",13.0,,https://www.amazon.com/dp/B000648CPU,https://m.media-amazon.com/images/I/81dc1B5v7oL._AC_UL320_.jpg,organic,1,5988.39,2.96,0.19
1010,B08KY7QQLS,162,amethyst,7454898011,13.99,5.60 Cts Natural Amethyst Moonstone Turquoise Lapis Cuff Bangle 10x14mm Oval Shape Gemstone Silver Overlay Handmade Cuff Bangle Jewelry Women's Day Gifts For Mom Wife Sister,4.2,USD,True,False,13.99,False,,,1,427,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",19.0,,https://www.amazon.com/dp/B08KY7QQLS,https://m.media-amazon.com/images/I/71t8Ech40VL._AC_UL320_.jpg,organic,4,5973.73,0.0,0.0
1316,B09LTXGQHL,196,gold plated,7454898011,38.0,Birthday Gifts for her Gold Color Bangles Bracelet Jewelry for Mothers Day Valentines Anniversary Mom Wife Girlfriend （4pcs/lot）,4.4,USD,True,False,38.0,False,,,1,157,False,0.0,"FREE delivery Thu, Jul 11",5.0,,https://www.amazon.com/dp/B09LTXGQHL,https://m.media-amazon.com/images/I/71gf3MKO9IL._AC_UL320_.jpg,organic,5,5966.0,0.0,0.0
1377,B09QKTJF36,259,sterling silver,7454898011,13.98,"Family Charms, 925 Sterling Silver Mother Father Daughter Son Sister Brother Godmother Goddaughter Nana Grandpa Nephew Husband Wife Aunt Uncle Best Friends,I Love You Dangle,fit European Bracelet",4.6,USD,True,False,13.98,False,,,1,426,False,27.97,"FREE delivery Fri, Jul 12 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",20.0,,https://www.amazon.com/dp/B09QKTJF36,https://m.media-amazon.com/images/I/71N-M3q8w7L._AC_UL320_.jpg,organic,6,5955.48,13.99,0.5
360,B010S207FM,146,cubic zirconia,7454898011,29.99,"Vintage Cubic Zirconia Crystal Wedding Bangle Bracelet, 7"" Size for Brides, Birthday Gift",4.4,USD,True,False,29.99,False,,,1,198,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",3.0,,https://www.amazon.com/dp/B010S207FM,https://m.media-amazon.com/images/I/61AfFYTXmRL._AC_UL320_.jpg,organic,4,5938.02,0.0,0.0
1059,B08R9K85XV,28; 58,violin,11969021,5.39,SAVITA 4/4 Violin String Universal Set Classic Silver String (GDAE) Steel Core with Nickel-Plated Ball Head for Violin Instruments,4.5,USD,True,False,5.39,False,,,1,1095,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Overnight 4 AM - 8 AM",5.0,,https://www.amazon.com/dp/B08R9K85XV,https://m.media-amazon.com/images/I/61A8OdRGCVL._AC_UL320_.jpg,organic,2,5902.05,0.0,0.0
1378,B09QKWJV2N,55,moissanite,7454927011,59.99,Moissanite Solitaire Pendant Necklaces for Women Sterling Silver with 18K White Gold Plated 1 Carat D Color VVS1 Clarity Mossanite Jewelry for Women,4.5,USD,True,False,59.99,False,,,1,98,False,0.0,"FREE delivery Fri, Jul 12 Or fastest delivery Wed, Jul 10",8.0,,https://www.amazon.com/dp/B09QKWJV2N,https://m.media-amazon.com/images/I/61jMINShZEL._AC_UL320_.jpg,organic,2,5879.02,0.0,0.0
929,B0883683NS,154,sterling silver,7454898011,17.49,"Personalized Heart Initial Bracelet, 925 Sterling Silver Letter Bracelet Fashion Dainty Heart Charm Bracelet for Women Girls(with Gift Box)",4.4,USD,True,False,17.49,False,,,1,335,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",11.0,,https://www.amazon.com/dp/B0883683NS,https://m.media-amazon.com/images/I/615IUDzP6gL._AC_UL320_.jpg,organic,4,5859.15,0.0,0.0
224,B005P263NQ,318,amethyst,7454898011,29.99,Black Navy Blue Gold Tone Bead Pave Crystal Ball Bracelet Women For Men Cord String Adjustable 12MM,4.3,USD,True,False,29.99,False,,,1,195,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by Amazon",31.0,,https://www.amazon.com/dp/B005P263NQ,https://m.media-amazon.com/images/I/61ijGXtJMZS._AC_UL320_.jpg,organic,7,5848.05,0.0,0.0
40,B000BNG66S,36,violin,11968991,22.0,Pirastro Oliv/Evah Rosin For Violin-Viola-Cello,4.5,USD,True,False,22.0,False,,50+,1,265,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",13.0,,https://www.amazon.com/dp/B000BNG66S,https://m.media-amazon.com/images/I/61TNsjA-edL._AC_UL320_.jpg,organic,2,5830.0,0.0,0.0
1683,B0BD4LT4FQ,307,gold plated,7454898011,14.97,Gold Initial Bracelets for Women Bithday Chistmas Gifts Fashion Cute Jewelry,4.3,USD,True,False,14.97,False,,,1,388,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",20.0,,https://www.amazon.com/dp/B0BD4LT4FQ,https://m.media-amazon.com/images/I/71kcO1hrwoL._AC_UL320_.jpg,organic,7,5808.36,0.0,0.0
865,B081XVZNTH,35,violin,11968961,23.99,"Violin Bow 4/4 Size - Octagonal Stick, Ebony Frog, and Horse Hair for Exceptional Sound Quality - Ideal for Intermediate to Advanced Violinists (4/4 Full Size)",4.3,USD,True,False,23.99,False,,,1,242,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by Amazon",12.0,,https://www.amazon.com/dp/B081XVZNTH,https://m.media-amazon.com/images/I/61Qem21MczL._AC_UL320_.jpg,organic,2,5805.58,0.0,0.0
412,B01CITWZGM,50,violin,11968991,14.99,"Premium Violin, Viola, Cello Rosin Red Low Dust Smooth Release With Hard Case",4.6,USD,True,False,14.99,False,,,1,387,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",3.0,,https://www.amazon.com/dp/B01CITWZGM,https://m.media-amazon.com/images/I/611eVWKaXuL._AC_UL320_.jpg,organic,3,5801.13,0.0,0.0
594,B07C1XGP15,42,amethyst,7454898011,15.99,"Gemstone Beaded Stretch Bracelet Fit Various Wrist Sizes, 5 Layers Birthstone Chakra bracelet for Women Teen Girls",4.3,USD,True,False,15.99,False,,,1,361,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",43.0,,https://www.amazon.com/dp/B07C1XGP15,https://m.media-amazon.com/images/I/61almWq9UXL._AC_UL320_.jpg,organic,1,5772.39,0.0,0.0
1880,B0BRZCCDRV,14,violin,11969021,5.99,"Violin Strings Full Set(G-D-A-E), Universal Steel Strings for 4/4 3/4 1/2 1/4 Size Violins, Quality Synthetic Steel Core with Nickel-Plated Ball End",4.4,USD,True,False,5.99,False,,100+,1,963,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",15.0,,https://www.amazon.com/dp/B0BRZCCDRV,https://m.media-amazon.com/images/I/51boyaOS10L._AC_UL320_.jpg,organic,1,5768.37,0.0,0.0
454,B01MAXPVYA,165,sterling silver,7454898011,60.0,"Charlotte' Sterling Silver Stretch Bracelet, 6.75""",4.0,USD,True,False,60.0,False,,,1,96,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",22.0,,https://www.amazon.com/dp/B01MAXPVYA,https://m.media-amazon.com/images/I/61Ixa-I7WHL._AC_UL320_.jpg,organic,4,5760.0,0.0,0.0
1676,B0BCZCT4YV,154; 302,moissanite,7454927011,1149.99,"Certified 20 Cttw to 26 Cttw Round Cut Lab Created Moissanite Diamond 12MM Width Cuban Chain Necklace In 14k Gold Over Sterling Silver 18"" to 24"" Length, G-H/VVS1",3.1,USD,True,False,1149.99,False,,,1,5,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",11.0,,https://www.amazon.com/dp/B0BCZCT4YV,https://m.media-amazon.com/images/I/61JKKqP9NFL._AC_UL320_.jpg,organic,4,5749.95,0.0,0.0
1087,B08W58FJSN,7,violin,11969001,7.38,"NANYI Violin Shoulder Rest for 3/4-4/4 size, Collapsible and Height Adjustable Feet, Violin universal Type Violin Parts soft easy to use, High strength sponge",4.4,USD,True,False,7.38,False,,50+,1,778,False,7.88,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",8.0,,https://www.amazon.com/dp/B08W58FJSN,https://m.media-amazon.com/images/I/51mPLeW2g2L._AC_UL320_.jpg,organic,1,5741.64,0.5,0.06
1106,B08ZCB4K4N,18,birthstone,7454898011,9.58,Jan-Dec Birthstone Charms for Bracelets Happy Birthday Bead Charm for Women Girls Gifts Cute CZ,4.4,USD,True,False,9.58,False,,,1,598,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",19.0,,https://www.amazon.com/dp/B08ZCB4K4N,https://m.media-amazon.com/images/I/71UXopUT4ZL._AC_UL320_.jpg,organic,1,5728.84,0.0,0.0
486,B06XS3HPQL,47,violin,11968961,87.79,Black Carbon Fiber Weave Violin Bow Copper Mounted Ebony Frog Made With Unbleached Siberian Horse Hair 4/4,4.3,USD,True,False,87.79,False,,,1,65,False,,"FREE delivery Fri, Jul 12 Or fastest delivery Tue, Jul 9",24.0,,https://www.amazon.com/dp/B06XS3HPQL,https://m.media-amazon.com/images/I/71CXUvRpiIL._AC_UL320_.jpg,organic,2,5706.35,0.0,0.0
238,B0064RRCMC,19; 40,violin,11969021,74.0,"Thomastik Vision Titanium Solo Violin Strings Set, Titanium 4/4 Size",4.4,USD,True,False,74.0,False,,50+,1,77,False,78.88,"FREE delivery Wed, Jul 10 Or fastest delivery Mon, Jul 8",20.0,,https://www.amazon.com/dp/B0064RRCMC,https://m.media-amazon.com/images/I/71p5V4mmCXL._AC_UL320_.jpg,organic,1,5698.0,4.88,0.06
1499,B09Z6FPVM9,117,birthstone,7454898011,7.98,"Zodiac Bracelets for Women Men, 6mm Natural Stone Horoscope Bracelets Healing Gemstone Crystals Zodiac Gifts",4.5,USD,True,False,7.98,False,,,1,714,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",22.0,,https://www.amazon.com/dp/B09Z6FPVM9,https://m.media-amazon.com/images/I/71v-rTd64FL._AC_UL320_.jpg,organic,3,5697.72,0.0,0.0
1145,B0961QSTK1,110,solid gold,7454898011,89.0,"10k Yellow Gold Paperclip Link Chain Bracelet (2.5 mm, 7 inch) | Minimalist Jewelry for Women",4.6,USD,True,False,89.0,False,,,1,64,False,0.0,"FREE delivery Thu, Jul 11",14.0,,https://www.amazon.com/dp/B0961QSTK1,https://m.media-amazon.com/images/I/61N8NQLCsOS._AC_UL320_.jpg,organic,3,5696.0,0.0,0.0
927,B08812YR2W,182,sterling silver,7454898011,89.0,Sterling Silver Byzantine Claddagh Bracelet,4.1,USD,True,False,89.0,False,,,1,64,False,0.0,"FREE delivery Mon, Jul 8",39.0,,https://www.amazon.com/dp/B08812YR2W,https://m.media-amazon.com/images/I/71npuoaNeaL._AC_UL320_.jpg,organic,4,5696.0,0.0,0.0
1256,B09HCBTZRP,275,gold plated,7454898011,13.99,14K Gold Bracelet for Women Gold Plated Bracelet Dainty Chain Gold Beaded Bracelet Paperclip/Curb/Figaro/Satellite Chain Adjustable Bracelet Jewelry Gifts,4.5,USD,True,False,13.99,False,,,1,407,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by Amazon",48.0,,https://www.amazon.com/dp/B09HCBTZRP,https://m.media-amazon.com/images/I/61XLaDmKHiL._AC_UL320_.jpg,organic,6,5693.93,0.0,0.0
191,B0049BSBWK,61,violin,11969021,107.0,"Pirastro Violin String Eudoxa Set, Medium Handmade Wound Covered Gut Strings, Premium Strings for Professional and Advanced Student Violin Players, Traditional Replacement Accessory",4.4,USD,True,False,107.0,False,,,1,53,False,,"FREE delivery Wed, Jul 10 Or fastest delivery Mon, Jul 8",14.0,,https://www.amazon.com/dp/B0049BSBWK,https://m.media-amazon.com/images/I/71RINbx0GqL._AC_UL320_.jpg,organic,3,5671.0,0.0,0.0
644,B07GTKGGVD,14,birthstone,7454898011,9.99,Birthstone Bracelet White Gold Plated Cubic Zircon Adjustable Bangle 12 Color for Women,4.4,USD,True,False,9.99,False,,,1,565,False,11.99,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Wed, Jul 10",15.0,,https://www.amazon.com/dp/B07GTKGGVD,https://m.media-amazon.com/images/I/610BGxpqGLL._AC_UL320_.jpg,organic,1,5644.35,2.0,0.17
1937,B0BW279TMZ,94; 107,violin,11968951,119.99,Gator Cases Adagio Series EPS Polyfoam Lightweight Case for 3/4 sized Violin; (GL-VIOLIN34-23),4.6,USD,True,False,119.99,False,,,1,47,False,,"FREE delivery Wed, Jul 10 Or fastest delivery Mon, Jul 8",23.0,,https://www.amazon.com/dp/B0BW279TMZ,https://m.media-amazon.com/images/I/91B6tmGaPQL._AC_UL320_.jpg,organic,4,5639.53,0.0,0.0
707,B07MTX95J6,18,cubic zirconia,7454898011,12.99,18K White Gold Filled Cubic Zirconia Eternity Band Ring for Women Size 5-10,4.1,USD,,False,12.99,True,,,1,433,False,0.0,,,1.0,https://www.amazon.com/dp/B07MTX95J6,https://aax-us-iad.amazon.com/e/loi/imp?b=JGJKdzgS3rCAVr24qgAJGFAAAAGQh6Ki8AEAAAH2AQBvbm9fdHhuX2JpZDQgICBvbm9fdHhuX2ltcDEgICActuTK,paid,6,5624.67,0.0,0.0
945,B08B1VRVCZ,86,solid gold,7454898011,152.0,"Diamond Open Heart Bracelet for Women | 14k Real Gold Heart Shaped Bracelet | 14k Solid Gold Dainty Bracelets | Women's 14k Gold Jewelry | Gift for Anniversary, Adjustable 6"" to 7""",4.0,USD,True,False,152.0,False,,,1,37,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",38.0,,https://www.amazon.com/dp/B08B1VRVCZ,https://m.media-amazon.com/images/I/51LwfQf3LKL._AC_UL320_.jpg,organic,2,5624.0,0.0,0.0
1535,B0B2S3HC9M,254; 332,gold plated,7454898011,14.99,Layered Bracelets Dainty Gold Bracelets for Women Chain Link Paperclip with Malachite Colorful Mixed Stones Blue Turquoise Rhodochrosite Adjustable 14K Gold Plated Boho Bracelets for Women,4.2,USD,True,False,14.99,False,,,1,375,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by Amazon",23.0,,https://www.amazon.com/dp/B0B2S3HC9M,https://m.media-amazon.com/images/I/61BRF4UDs4L._AC_UL320_.jpg,organic,6,5621.25,0.0,0.0
1439,B09W5JHFTM,6,violin,11968951,79.99,"adm 4/4 Full Size Violin Case Oblong Violin Hard Case with Built-in Hygrometer,Super Lightweight Portable with Carrying Straps",4.0,USD,True,False,79.99,False,,,1,70,False,88.99,"FREE delivery Wed, Jul 10 Or fastest delivery Tue, Jul 9",7.0,,https://www.amazon.com/dp/B09W5JHFTM,https://m.media-amazon.com/images/I/61vH2HhBHmL._AC_UL320_.jpg,organic,1,5599.3,9.0,0.1
1194,B09B6VYXNL,77,moissanite,7454927011,79.99,"18K Gold Plated Sterling Silver Moissanite Cross Pendant Necklace for Women, with 11 Pieces of 3mm VVS1, D moissanites,Small and Exquisite Necklace,16+2”inches Necklace Chain",4.3,USD,True,False,79.99,False,,,1,70,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",30.0,,https://www.amazon.com/dp/B09B6VYXNL,https://m.media-amazon.com/images/I/616JTy5ll0L._AC_UL320_.jpg,organic,2,5599.3,0.0,0.0
19,B0002OSBDM,91,violin,11969001,21.87,Kun Original Mini - 1/4 Violin Shoulder Rest,4.6,USD,True,False,21.87,False,,,1,256,False,25.5,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",20.0,,https://www.amazon.com/dp/B0002OSBDM,https://m.media-amazon.com/images/I/51j9y89k74L._AC_UL320_.jpg,organic,4,5598.72,3.63,0.14
1617,B0B871HTNN,97,cubic zirconia,7454898011,18.99,14K White Gold Plated 3.0mm Bracelet Classic Hypoallergenic Cubic Zirconia Tennis Bracelet for Women 6.0-8.5 Inch,4.2,USD,True,False,18.99,False,,,1,293,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",2.0,,https://www.amazon.com/dp/B0B871HTNN,https://m.media-amazon.com/images/I/71daSkmt4SL._AC_UL320_.jpg,organic,3,5564.07,0.0,0.0
692,B07M66HYW8,39,violin,11968961,21.99,"4/4 Full Size Student Violin Bow - Handcrafted Brazilwood, Well-Balanced, Horsehair, Ebony Frog with Pearl Eye and Slide（4 4 Violin Bow）",4.1,USD,True,False,21.99,False,,,1,253,False,,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Tue, Jul 9",16.0,,https://www.amazon.com/dp/B07M66HYW8,https://m.media-amazon.com/images/I/31wN8ZCZMcL._AC_UL320_.jpg,organic,2,5563.47,0.0,0.0
569,B078Z1LX5W,6,violin,11968991,9.98,"Jade L'Opera JADE Rosin for Violin, Viola and Cello (Original Version)",4.7,USD,True,False,9.98,False,,200+,1,557,False,14.25,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Sun, Jul 7",7.0,,https://www.amazon.com/dp/B078Z1LX5W,https://m.media-amazon.com/images/I/717lyr2xTRL._AC_UL320_.jpg,organic,1,5558.86,4.27,0.3
740,B07PZY1MHV,11,violin,11969001,8.99,"Maple Wood Violin Shoulder Rest for 4/4 and 3/4 Violins, Collapsible and Height Adjustable, Fits 3/4 to 4/4 Violins and 12-13"" Violas, Comfortable for Better Playing Experience.",4.5,USD,True,False,8.99,False,,50+,1,615,False,,"FREE delivery Wed, Jul 10 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",12.0,,https://www.amazon.com/dp/B07PZY1MHV,https://m.media-amazon.com/images/I/518QQpSTu-L._AC_UL320_.jpg,organic,1,5528.85,0.0,0.0
827,B07YYBS74R,92,solid gold,7454898011,167.0,"14k Solid Gold Blue Evil Eye Bracelet | 14k Yellow Gold Round Evil Eye Bracelet for Women | Dainty Gold Bracelets | Women's 14k Gold Protection Jewelry | Gift for Mom, Adjustable 6"" to 7""",3.7,USD,True,False,167.0,False,,,1,33,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",44.0,,https://www.amazon.com/dp/B07YYBS74R,https://m.media-amazon.com/images/I/41ZMWqsCDjL._AC_UL320_.jpg,organic,2,5511.0,0.0,0.0
457,B01MRRX22T,243,moissanite,7454927011,249.99,"14K Yellow Gold Forever Classic Moissanite from Charles & Colvard Solitaire Pendant Necklace For Women (0.80 Cttw, Round 6MM, with 18 Inch 14K Yellow Gold Chain)",3.7,USD,True,False,249.99,False,,,1,22,False,0.0,"FREE delivery Thu, Jul 11 Or fastest delivery Wed, Jul 10",4.0,,https://www.amazon.com/dp/B01MRRX22T,https://m.media-amazon.com/images/I/51oVYMPe9PL._AC_UL320_.jpg,organic,6,5499.78,0.0,0.0
750,B07R8P355M,183,birthstone,7454898011,9.36,Birthday January-December Birthstone Heart Bead Charms Compatible with Pandora Bracelet for Mom Daughter Grandma Granddaughter Nana Auntie Wife Sister Best Friend,4.6,USD,True,False,9.36,False,,,1,587,False,0.0,"FREE delivery Thu, Jul 11 on $35 of items shipped by AmazonOr fastest delivery Mon, Jul 8",40.0,,https://www.amazon.com/dp/B07R8P355M,https://m.media-amazon.com/images/I/61f3d1lRJyL._AC_UL320_.jpg,organic,4,5494.32,0.0,0.0
